area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p08a;p08b;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p231;p232;p233;p24;p25;p251;p26;p27;p28;p29;p30;p31;p32;p33;p34;p341;p35;p351;p36;p37;p38;p381;p39;p40;p41;p42;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p59;p60a;p60b;p60c;p60d;p60e;p60f;p60g;p60h;p60i;p60j;p60k;p61b1;p61c1;p61c2;p61c3;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;p79;p80;p81;p82;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;ingrl;fexp;condact;secemp;empleo;desempleo;grupo1;rama1;ingpc;pobreza;epobreza;nnivins;estrato;upm;id_vivienda;id_hogar;id_persona;periodo
2;130950;900702;005;02;1;05;2;22;7;1;10;2;2; ; ; ;5;7;3; ; ; ;5;1; ;1;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1020;7511;2; ;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;3;3;2; ; ; ; ;338;92;1;7; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;437;583,488011601653;1;1;1; ;7;3;148,333333333333;0;0;4;1322;130950900702;13095090070200502;130950900702005021;13095090070200502105;202012
2;130950;900702;005;02;1;06;2;4;7;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;148,333333333333;0;0; ;1322;130950900702;13095090070200502;130950900702005021;13095090070200502106;202012
2;130950;900702;005;03;1;01;1;31;1;1;10;5;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8411;7126;1; ;1;2;2;2;1;2;1;2;2;2;1;1;6;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;3;3;1; ; ; ; ;640;65;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;705;583,488011601653;1;1;1; ;7;15;176,25;0;0;4;1322;130950900702;13095090070200503;130950900702005031;13095090070200503101;202012
2;130950;900702;005;03;1;02;2;27;2;10;10;5;2; ; ; ;15;6;6; ; ; ;6;2;71250;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;9; ; ; ; ; ;176,25;0;0;4;1322;130950900702;13095090070200503;130950900702005031;13095090070200503102;202012
2;130950;900702;005;03;1;03;2;10;3;1;10; ;1;1;1;1; ;5;5;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;176,25;0;0;3;1322;130950900702;13095090070200503;130950900702005031;13095090070200503103;202012
2;130950;900702;005;03;1;04;1;3;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;176,25;0;0; ;1322;130950900702;13095090070200503;130950900702005031;13095090070200503104;202012
2;130950;900702;005;04;1;01;1;38;1;10;10;1;2; ; ; ;5;4;6;1; ; ;6;1; ;2;1; ; ; ; ; ; ;12;3;1; ;3;1;28;7; ; ; ; ; ; ; ; ; ; ; ; ;4100;9313;4; ;6;2;2;2;2;2;2;2;2;2;2;2;20;2;1;3;3;2;1;12; ; ; ; ; ; ; ; ; ; ; ;4;1;2;2;2;1;2;2;2;2;1;2;5;3;3;3; ; ; ; ;200;0;2; ; ; ; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;200;583,488011601653;2;2;1; ;9;6;112;0;0;3;1322;130950900702;13095090070200504;130950900702005041;13095090070200504101;202012
2;130950;900702;005;04;1;02;2;33;2;10;10;1;2; ; ; ;15;4;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;9; ; ; ; ; ;112;0;0;3;1322;130950900702;13095090070200504;130950900702005041;13095090070200504102;202012
2;130950;900702;005;04;1;03;1;12;3;10;10;6;1;2;1;2; ;5;7;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;112;0;0;3;1322;130950900702;13095090070200504;130950900702005041;13095090070200504103;202012
2;130950;900702;005;05;1;01;1;54;1;1;10;1;2; ; ; ;5;4;6;1; ; ;6;1; ;2;1; ; ; ; ; ; ;24;6;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;161;8341;2; ;3;1;2;2;1;2;1;2;2;2;1;1;3;1;1;50;1;1;1;24; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;2;1;2;2;1;2;1;2;1;3;3;3; ; ; ; ;250;50;1;60; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;360;583,488011601653;4;1;1; ;8;1;100,75;0;0;3;1322;130950900702;13095090070200505;130950900702005051;13095090070200505101;202012
2;130950;900702;005;05;1;02;2;57;2;3;10;1;2; ; ; ;3;4;3;1; ; ;6;1; ;2;1; ; ; ; ; ; ;8;6;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9601;9121;6;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;1;3;2;1;8; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;40;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;1;120;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;40;583,488011601653;4;2;1; ;9;19;100,75;0;0;3;1322;130950900702;13095090070200505;130950900702005051;13095090070200505102;202012
2;130950;900702;005;05;1;03;1;32;3;10;10;3;2; ; ; ;3;6;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;8;1; ;583,488011601653;7; ; ;1; ; ;100,75;0;0;3;1322;130950900702;13095090070200505;130950900702005051;13095090070200505103;202012
2;130950;900702;005;05;1;04;1;12;3;1;10;6;1;1;1;2; ;5;7;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;100,75;0;0;3;1322;130950900702;13095090070200505;130950900702005051;13095090070200505104;202012
2;130950;900702;005;06;1;01;2;75;1;1;10;4;2; ; ; ;1;4;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;1;280;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;9; ; ; ; ; ;235;0;0;3;1322;130950900702;13095090070200506;130950900702005061;13095090070200506101;202012
2;130950;900702;005;06;1;02;2;23;5;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ; ;30;3;1; ;1;1;10;3;4; ; ; ; ; ; ; ; ; ; ; ;5610;5131;2; ;3;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;32; ; ; ; ; ; ; ; ; ; ; ;4;1;2;2;2;1;2;2;2;2;1;2;5;3;3;1; ; ; ; ;140;0;1;50; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;190;583,488011601653;2;1;1; ;5;9;235;0;0;4;1322;130950900702;13095090070200506;130950900702005061;13095090070200506102;202012
2;130950;900702;005;07;1;01;2;58;1;2;10;2;2; ; ; ;5;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1020;7511;2; ;3;2;2;2;2;2;2;2;2;2;2;2;5;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;3;3;1; ; ; ; ;200;0;2; ; ; ; ;2; ;2; ;1;120;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;200;583,488011601653;4;1;1; ;7;3;110;0;0;3;1322;130950900702;13095090070200507;130950900702005071;13095090070200507101;202012
2;130950;900702;005;07;1;02;1;26;3;10;10;5;2; ; ; ;5;6;5; ; ; ;6;1; ;1;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4100;9313;4; ;6;2;2;2;2;2;2;2;2;2;2;2;0;2;1;6;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;2;1;2;2;2;2;1;2;5;3;3;1; ; ; ; ;120;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;120;583,488011601653;4;2;1; ;9;6;110;0;0;4;1322;130950900702;13095090070200507;130950900702005071;13095090070200507102;202012
2;130950;900702;005;07;1;03;2;20;4;10;10;5;2; ; ; ;15;7;2; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;9; ; ; ; ; ;110;0;0;4;1322;130950900702;13095090070200507;130950900702005071;13095090070200507103;202012
2;130950;900702;005;07;1;04;1;2;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;583,488011601653;0; ; ; ; ; ;110;0;0; ;1322;130950900702;13095090070200507;130950900702005071;13095090070200507104;202012
2;140253;900702;009;01;1;01;1;50;1;4;10;5;2; ; ; ;1;6;3; ; ; ;1;1; ;1;1; ; ; ; ; ; ;25;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;111;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;1;2;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1100;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;5;2;1; ;9;1;348;0;0;3;1421;140253900702;14025390070200901;140253900702009011;14025390070200901101;202012
2;140253;900702;009;01;1;02;2;49;2;10;10;5;2; ; ; ;1;6;3; ; ; ;1;1; ;2;1; ; ; ; ; ; ;25;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;111;6310;6;2; ; ; ; ; ; ; ; ; ; ; ; ;25;10;1;2;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;2;160;1;300;20; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;440;541,725374249721;1;2;1; ;6;1;348;0;0;3;1421;140253900702;14025390070200901;140253900702009011;14025390070200901102;202012
2;140253;900702;009;01;1;03;2;18;3;10;10;6;2; ; ; ;11;5;8;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;9; ; ; ; ; ;348;0;0;3;1421;140253900702;14025390070200901;140253900702009011;14025390070200901103;202012
2;140253;900702;009;01;1;04;1;16;3;4;10;6;1;1;1;1; ;5;9;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;9; ; ; ; ; ;348;0;0;3;1421;140253900702;14025390070200901;140253900702009011;14025390070200901104;202012
2;140253;900702;009;01;1;05;2;5;5;10;10; ;1;1;1;1; ;5;0;2; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;0; ; ; ; ; ;348;0;0;3;1421;140253900702;14025390070200901;140253900702009011;14025390070200901105;202012
2;140253;900702;009;04;1;01;2;76;1;10;10;4;2; ; ; ;1;4;1;1; ; ;6;2;10152;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;9; ; ; ; ; ;166,666666666667;0;0;3;1421;140253900702;14025390070200904;140253900702009041;14025390070200904101;202012
2;140253;900702;009;04;1;02;2;35;3;10;10;6;2; ; ; ;5;6;6; ; ; ;6;2;10168;1;1; ; ; ; ; ; ;30;2;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;6130;6;2; ; ; ; ; ; ; ; ; ; ; ; ;20;10;1;1;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1;400;1;50;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;350;541,725374249721;4;2;1; ;6;1;166,666666666667;0;0;4;1421;140253900702;14025390070200904;140253900702009041;14025390070200904102;202012
2;140253;900702;009;04;1;03;2;1;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;0; ; ; ; ; ;166,666666666667;0;0; ;1421;140253900702;14025390070200904;140253900702009041;14025390070200904103;202012
2;140253;900702;009;05;1;01;2;18;1;10;10;6;2; ; ; ;3;5;8;1; ; ;1;1; ;1;2;8; ; ; ; ; ;24;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;6130;6;2; ; ; ; ; ; ; ; ; ; ; ; ;6;10;1;1;3;2;1;24; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;2;2;2;2;2;2;1;2;5;3;3;1;120;1;25;19; ; ; ; ; ; ; ;2; ;2; ;1;170;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;126;541,725374249721;4;2;1; ;6;1;148;0;0;3;1421;140253900702;14025390070200905;140253900702009051;14025390070200905101;202012
2;140253;900702;009;05;1;02;2;3;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;0; ; ; ; ; ;148;0;0; ;1421;140253900702;14025390070200905;140253900702009051;14025390070200905102;202012
2;140253;900702;009;06;1;01;1;26;1;10;10;1;2; ; ; ;5;6;6; ; ; ;1;1; ;2;1; ; ; ; ; ; ;20;2;2; ;1;1;20;1;1; ; ; ; ; ; ; ; ; ; ; ;810;3121;2; ;3;1;2;2;2;1;2;2;2;2;2;2;3;1;1;30;4;3;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1; ; ; ; ;300;0;1;80; ; ; ;2; ;2; ;1;120;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;380;541,725374249721;2;4;1; ;3;2;193,75;0;0;4;1421;140253900702;14025390070200906;140253900702009061;14025390070200906101;202012
2;140253;900702;009;06;1;02;2;26;2;10;10;1;2; ; ; ;3;6;4; ; ; ;1;1; ;2;1; ; ; ; ; ; ;20;3;2; ;1;1;20;7; ; ; ; ; ; ; ; ; ; ; ; ;5610;5120;6;2; ; ; ; ; ; ; ; ; ; ; ; ;1;9;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2;2;2;2;2;2;2;2;2;5;3;3;1;260;1;80;120; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;220;541,725374249721;2;2;1; ;5;9;193,75;0;0;4;1421;140253900702;14025390070200906;140253900702009061;14025390070200906102;202012
2;140253;900702;009;06;1;03;1;7;3;10;10; ;1;1;1;2; ;5;2;2; ; ;1;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;0; ; ; ; ; ;193,75;0;0;3;1421;140253900702;14025390070200906;140253900702009061;14025390070200906103;202012
2;140253;900702;009;06;1;04;2;1;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;0; ; ; ; ; ;193,75;0;0; ;1421;140253900702;14025390070200906;140253900702009061;14025390070200906104;202012
2;140253;900702;009;07;1;01;1;52;1;1;10;1;2; ; ; ;5;9;3; ;2; ;1;1; ;1;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8411;5414;1; ;3;2;2;2;1;1;1;2;2;2;1;1;3;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;2;3;1; ; ; ; ;500;50;1;100; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;650;541,725374249721;1;1;1; ;5;15;151,666666666667;0;0;5;1421;140253900702;14025390070200907;140253900702009071;14025390070200907101;202012
2;140253;900702;009;07;1;02;2;42;2;10;10;1;2; ; ; ;11;6;2; ; ; ;1;1; ;1;1; ; ; ; ; ; ;30;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;6130;6;2; ; ; ; ; ; ; ; ; ; ; ; ;30;10;1;5;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3;800;1;100;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;700;541,725374249721;1;2;1; ;6;1;151,666666666667;0;0;3;1421;140253900702;14025390070200907;140253900702009071;14025390070200907102;202012
2;140253;900702;009;07;1;03;2;19;3;10;10;6;2; ; ; ;11;5;10;1; ; ;1;1; ;1;1; ; ; ; ; ; ;30;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;1;5;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;5;2;1; ;9;1;151,666666666667;0;0;3;1421;140253900702;14025390070200907;140253900702009071;14025390070200907103;202012
2;140253;900702;009;07;1;04;1;17;3;1;10;6;1;1;4;1; ;7;1; ; ; ;1;1; ;1;1; ; ; ; ; ; ;30;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;1;5;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;541,725374249721;5;2;1; ;9;1;151,666666666667;0;0;4;1421;140253900702;14025390070200907;140253900702009071;14025390070200907104;202012
