area;ciudad;conglomerado;panelm;vivienda;hogar;P01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p75g;p76;p76h;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;70150;29201;49;5;1;2;2;27;2;10;10;5;2; ; ; ;8;6;6; ; ; ;6;3;170;1;1; ; ; ; ; ;40; ;1;2;1;7; ;7; ; ; ; ; ; ; ; ; ;1071;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;6;1;1;7;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;460;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2812;225,9670021;4;460;322,6666667;0;0;1;1; ;1;5;3;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;5;1;3;1;6;7;10;10; ;1;1;1;4; ;5;1;1; ; ;6;3;170;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2812;225,9670021;3; ;322,6666667;0;0;0; ; ; ; ; ;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;6;1;1;1;48;1;10;10;5;2; ; ; ;3;9;1; ;2; ;6;2;170150;1;1; ; ; ; ; ;40; ;1;2;1;7; ;1;4; ; ; ; ; ; ; ; ;6190;3322;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;10;1;1;6;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;1;200;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;5;450;205,4;0;0;3;1; ;1;3;10;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;6;1;2;2;39;2;10;10;5;2; ; ; ;8;4;6;1; ; ;6;2;110150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;3; ;205,4;0;0;9; ; ; ; ; ;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;6;1;3;1;11;3;10;10; ;1;1;1;4; ;5;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;10;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;3; ;205,4;0;0;0; ; ; ; ; ;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;6;1;4;1;8;3;10;10; ;1;2;1;4; ;5;3;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;3; ;205,4;0;0;0; ; ; ; ; ;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;6;1;5;2;19;7;10;10;6;2; ; ; ;7;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;48; ;1;2;1;4; ;7; ; ; ; ; ; ; ; ; ;4520;9122;2; ; ; ;2;1;2;2;2;2;2;2;2;2;2;2;0;1;1;4;3;2;1;48; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;280;0;1;80; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;4;360;205,4;0;0;3;1; ;2;9;7;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;7;1;1;2;47;1;10;10;2;2; ; ; ;2;8;2; ;1;10610301;6;2;70750;2;1; ; ; ; ; ;40; ;1;2;1;10; ;7; ; ; ; ; ; ; ; ; ;5610;5120;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;6;1;2;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1300;1;120;750; ; ; ; ; ; ; ;2; ;1;120;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;5;670;370,25;0;0;1;1; ;1;5;9;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;7;1;2;1;29;3;1;10;6;2; ; ; ;2;9;5; ;1;31020301;6;2;71250;2;1; ; ; ; ; ;40; ;1;2;1;3; ;7; ; ; ; ; ; ; ; ; ;4530;4321;2; ; ; ;2;1;2;2;1;2;1;2;2;2;1;1;0;1;1;17;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;550;59;1;82; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;5;691;370,25;0;0;1;1; ;1;4;7;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;7;1;3;2;19;3;10;10;6;2; ; ; ;11;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;3;1;4; ;7; ; ; ; ; ; ; ; ; ;5610;5131;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;1;2;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;4; ;370,25;0;0;5;1; ;1;5;9;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29201;49;7;1;4;1;17;3;10;10;6;2; ; ; ;13;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;225,9670021;4; ;370,25;0;0;9; ; ; ; ; ;70150029201;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;2;1;1;2;45;1;1;10;3;2; ; ; ;2;9;4; ;1;30110301;6;2;71350;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8521;2341;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;3;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;700;63;2; ; ; ; ;2; ;1;170;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;5;763;234,5;0;0;1;1; ;1;2;16;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;2;1;2;2;26;3;10;10;6;2; ; ; ;2;9;4; ;1;30410603;6;2;71350;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;4;36; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;8;1;2813;42,19507802;5; ;234,5;0;0;7; ;1; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;2;1;3;2;19;3;10;10;6;1;2;1;4; ;9;2; ;2; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;5; ;234,5;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;2;1;4;1;15;3;1;10;6;1;1;1;4; ;7;1; ; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4; ;234,5;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;3;1;1;2;52;1;1;10;3;2; ; ; ;3;6;2; ; ; ;6;2;131850;1;1; ; ; ; ; ;24;3; ;2;1;20; ;7; ; ; ; ; ; ; ; ; ;7820;6112;2; ; ; ;2;1;2;2;1;2;1;2;2;2;1;1;8;11;1;30;1;1;1;32; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;330;21;1;40; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3;391;315;0;0;2;1; ;1;6;14;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;3;1;2;2;34;3;10;10;6;2; ; ; ;2;9;5; ;1;30330101;6;2;90150;1;1; ; ; ; ; ;40; ;1;2;1;10; ;7; ; ; ; ; ; ; ; ; ;6910;2611;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;620;2; ;120; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;5;500;315;0;0;1;1; ;1;2;13;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;3;1;3;2;15;5;1;10;6;1;1;1;4; ;5;10;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;54;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;315;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;4;1;1;1;67;1;1;10;1;2; ; ; ;1;6;6; ; ; ;6;2;11050;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;250;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4; ;300;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;4;1;2;2;66;2;1;10;1;2; ; ; ;1;6;4; ; ; ;6;2;71350;1;1; ; ; ; ; ;30;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;9;1;1;2;2;1;30; ; ; ; ; ; ; ; ; ; ; ;1;600;1;100;350; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4;350;300;0;0;4;1; ;2;9;9;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;5;1;1;2;33;1;10;10;2;2; ; ; ;3;6;3; ; ; ;6;1; ;1;1; ; ; ; ; ;50; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;321;9412;2; ; ; ;2;1;2;2;2;2;2;2;2;2;2;2;0;1;1;15;1;1;1;50; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;480;0;1;120; ; ; ;2; ;1;170;1;100;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3;600;177,6;0;0;1;1; ;1;9;1;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;5;1;2;2;16;3;10;10;6;1;1;1;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4; ;177,6;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;5;1;3;1;14;3;10;10;6;1;2;1;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;177,6;0;0;0; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;5;1;4;2;8;3;10;10; ;1;1;1;4; ;5;3;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;177,6;0;0;0; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;5;1;5;1;14;7;10;10;6;1;2;1;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;177,6;0;0;0; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;7;1;1;1;54;1;1;10;1;2; ; ; ;3;6;6; ; ; ;6;2;70750;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8521;5153;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;12;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;498;100;2; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4;598;224,5;0;0;1;1; ;1;5;16;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;7;1;2;2;53;2;10;10;1;2; ; ; ;3;6;6; ; ; ;6;2;111450;1;1; ; ; ; ; ;20;4; ;2;1;20; ;7; ; ; ; ; ; ; ; ; ;4774;5221;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;14;6;1;1;2;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4;300;224,5;0;0;2;1; ;2;5;7;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;7;1;3;2;26;3;10;10;6;1;6;3;1; ;9;3; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;5; ;224,5;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;7;1;4;2;6;5;10;10; ;1;1;3;4; ;5;2;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;224,5;0;0;0; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;8;1;1;1;46;1;10;10;3;2; ; ; ;3;6;6; ; ; ;6;2;71350;1;1; ; ; ; ; ;50; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4923;8332;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;3;1;1;2;2;1;50; ; ; ; ; ; ; ; ; ; ; ;5;2800;2; ;1600; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;4;1200;1200;0;0;1;1; ;2;8;8;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29801;60;9;1;1;1;72;1;10;10;2;2; ; ; ;1;4;6;1; ; ;6;2;70950;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;42,19507802;3; ;200;0;0;9; ; ; ; ; ;70150029801;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;1;1;1;2;43;1;10;10;6;2; ; ; ;3;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;15;2; ;2;1;40; ;4;4; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;300;1;10;150; ; ; ; ; ; ; ;2; ;2; ;1;130;2; ;1; ;55;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;3;160;89,75;1;0;2;1; ;2;9;9;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;1;1;2;1;20;3;10;10;6;1;3;1;4; ;7;2; ; ; ;6;2;90150;1;1; ; ; ; ; ;16;3; ;2;1;20; ;4;4; ; ; ; ; ; ; ; ;4752;9333;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;0;1;1;3;4;3;1;24; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;0;0;2; ; ; ; ;2; ;2; ;1;6;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;4;0;89,75;1;0;2;1; ;4;9;7;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;1;1;3;1;11;3;10;10; ;1;1;1;4; ;5;6;1; ; ;6;2;71250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;3; ;89,75;1;0;0; ; ; ; ; ;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;1;1;4;1;9;3;10;10; ;1;1;1;4; ;5;4;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;3; ;89,75;1;0;0; ; ; ; ; ;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;2;1;1;1;51;1;1;10;2;2; ; ; ;5;6;6; ; ; ;6;2;11050;5;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3312;7233;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;35;9;1;1;2;2;1;40; ; ; ; ; ; ; ; ; ; ; ;1;900;2; ;400; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;4;500;123;0;0;1;1; ;2;7;3;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;2;1;2;1;27;3;10;10;6;2; ; ; ;11;9;4; ;2; ;6;1; ;5;1; ; ; ; ; ;20;3; ;1;1;20; ;4;4; ; ; ; ; ; ; ; ;9319;3422;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;4;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;150;2; ;35; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;5;115;123;0;0;2;1; ;2;3;18;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;2;1;3;1;24;3;10;10;6;1;2;1;4; ;9;4; ;2; ;6;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;5; ;123;0;0;9; ; ; ; ; ;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;2;1;4;2;23;3;10;10;6;1;1;1;4; ;9;3; ;2; ;6;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;5; ;123;0;0;9; ; ; ; ; ;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;2;1;5;2;47;9;10;10;2;2; ; ; ;3;6;6; ; ; ;6;2;71050;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;4; ;123;0;0;9; ; ; ; ; ;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;3;1;1;2;50;1;2;10;1;2; ; ; ;3;6;3; ; ; ;6;2;70450;2;1; ; ; ; ; ;15;2; ;1;1;10; ;7; ; ; ; ; ; ; ; ; ;5610;5120;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6;1;2;2;1;1;20; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;1;230;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;3; ;110,75;0;0;2;1; ;1;5;9;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
1;70150;29804;49;3;1;2;1;48;2;2;10;1;2; ; ; ;3;4;6;1; ; ;6;1; ;2;1; ; ; ; ; ;30;2; ;2;1;20; ;4;4; ; ; ; ; ; ; ; ;5610;5120;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;6;1;2;2;1;1;32; ; ; ; ; ; ; ; ; ; ; ;5;500;1;10;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2813;49,95447498;3;210;110,75;0;0;2;1; ;1;5;9;70150029804;7,02E+15;7,02E+16;7,02E+18;202406
