area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;rsp1;sp01;sp02a;sp02b;sp02c;sp02d;sp02e;sp02f;sp02g;sp02h;sp02i;sp02j;sp02k;sp02l;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
2;230157;000201;023;06;1;01;2;34;1;3;10;2;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;12;3; ;2;1;20; ;1;4; ; ; ; ; ; ; ; ;5610;5120;2; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;3;2;2;1;15; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;180;0;1;36; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;4;7;5;6;5;2;6;5;5;6;1;4; ; ; ;2; ; ; ;1;7;0;20;1;7;0;15;5;0;1;2323;36,8081940908205;4;216;209,5;0;0;2;1; ;2;5;9;230157000201;23015700020102306;230157000201023061;23015700020102306101;202212
2;230157;000201;023;06;1;02;1;14;3;3;10;6;1;1;1;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2323;36,8081940908205;3; ;209,5;0;0;0; ; ; ; ; ;230157000201;23015700020102306;230157000201023061;23015700020102306102;202212
2;230157;000201;023;07;1;01;1;22;1;1;10;5;2; ; ; ;5;7;3; ; ; ;6;2;80450;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1610;6210;2; ; ; ;3;1;2;1;1;1;1;2;2;2;1;1;0;11;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;385;40;1;90; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;1;0;1;7;0;45;1;7;0;20;4;30;1;2323;36,8081940908205;4;515;257,5;0;0;1;1; ;1;6;3;230157000201;23015700020102307;230157000201023071;23015700020102307101;202212
2;230157;000201;023;07;1;02;2;25;2;10;10;5;2; ; ; ;11;7;3; ; ; ;6;2;80450;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;6;9;8;8;9;8;9;9;9;8;0;6; ; ; ;2; ; ; ;1;7;0;15;1;7;0;15;6;0;1;2323;36,8081940908205;4; ;257,5;0;0;9; ; ; ; ; ;230157000201;23015700020102307;230157000201023071;23015700020102307102;202212
1;230200;002001;027;01;1;01;1;75;1;10;10;5;2; ; ; ;1;1; ;2; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4721;7511;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;200;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;5;6;7;6;5;6;7;6;6;5;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;1;200;218,142857142857;0;0;4;1; ;2;7;7;230200002001;23020000200102701;230200002001027011;23020000200102701101;202212
1;230200;002001;027;01;1;02;2;60;2;10;10;5;2; ; ; ;8;1; ;2; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;2;2;2;2;2;2;2;2;2;2;10;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;300;0;1;40; ; ; ;2; ;1;400;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;3;1;0;1;5;0;30;3;0;1;2311;716,081558601434;1;340;218,142857142857;0;0;4;1; ;3;9;20;230200002001;23020000200102701;230200002001027011;23020000200102701102;202212
1;230200;002001;027;01;1;03;1;21;5;10;10;5;2; ; ; ;3;7;3; ; ; ;6;1; ;3;1; ; ; ; ; ;30;3; ;1;1;10; ;4;4; ; ; ; ; ; ; ; ;4100;9313;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;3;2;1;3;3;2;1;36; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;0;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;3;6;0;1;3;1;0;6;0;1;2311;716,081558601434;4;0;218,142857142857;0;0;2;1; ;2;9;6;230200002001;23020000200102701;230200002001027011;23020000200102701103;202212
1;230200;002001;027;01;1;04;2;19;5;10;10;2;1;3;1;4; ;7;1; ; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;5311;10; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;1;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;200;0;1;30; ; ; ;2; ;2; ;1;100;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;3;1;0;1;4;2;0;4;0;1;2311;716,081558601434;4;230;218,142857142857;0;0;4;1; ;3;5;20;230200002001;23020000200102701;230200002001027011;23020000200102701104;202212
1;230200;002001;027;01;1;05;1;2;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434; ; ;218,142857142857;0;0;0; ; ; ; ; ;230200002001;23020000200102701;230200002001027011;23020000200102701105;202212
1;230200;002001;027;01;1;06;2;1;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434; ; ;218,142857142857;0;0;0; ; ; ; ; ;230200002001;23020000200102701;230200002001027011;23020000200102701106;202212
1;230200;002001;027;01;1;07;2;28;9;10;10;5;2; ; ; ;5;6;5; ; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;0;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;150;0;1;52; ; ; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;3;0;6;0;1;2311;716,081558601434;4;202;218,142857142857;0;0;4;1; ;3;9;20;230200002001;23020000200102701;230200002001027011;23020000200102701107;202212
1;230200;002001;027;02;1;01;1;39;1;10;10;5;2; ; ; ;11;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4799;9520;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;3;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1200;1;15;850; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;5;8;5;6;3;5;5;5;5;5;4;4; ; ; ;1;5;3;0;1;5;3;0;1;5;5;40;3;30;1;2311;716,081558601434;3;365;107;0;0;4;1; ;2;9;7;230200002001;23020000200102702;230200002001027021;23020000200102702101;202212
1;230200;002001;027;02;1;02;2;38;2;10;10;5;2; ; ; ;15;6;6; ; ; ;6;2;121050;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;5;0;20;4;0;1;2311;716,081558601434;4; ;107;0;0;9; ; ; ; ; ;230200002001;23020000200102702;230200002001027021;23020000200102702102;202212
1;230200;002001;027;02;1;03;2;15;3;10;10;6;1;2;1;4; ;5;7;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;3; ;107;0;0;9; ; ; ; ; ;230200002001;23020000200102702;230200002001027021;23020000200102702103;202212
1;230200;002001;027;02;1;04;1;8;3;10;10; ;1;1;1;4; ;5;1;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;3; ;107;0;0;0; ; ; ; ; ;230200002001;23020000200102702;230200002001027021;23020000200102702104;202212
1;230200;002001;027;03;1;01;1;62;1;1;10;1;2; ; ; ;11;4;6;1; ; ;5;2;131450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;480;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;1;0;6;30;1;2311;716,081558601434;3; ;280;0;0;9; ; ; ; ; ;230200002001;23020000200102703;230200002001027031;23020000200102703101;202212
1;230200;002001;027;03;1;02;2;67;2;10;10;1;2; ; ; ;1;6;3; ; ; ;5;2;131450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;5;30;1;2311;716,081558601434;3; ;280;0;0;9; ; ; ; ; ;230200002001;23020000200102703;230200002001027031;23020000200102703102;202212
1;230200;002001;027;03;1;03;1;38;3;10;10;2;2; ; ; ;5;6;3; ; ; ;5;2;131450;1;1; ; ; ; ; ;30;3; ;1;1;10; ;4;4; ; ; ; ; ; ; ; ;4921;8331;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;10;3;1;3;2;2;1;36; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;360;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;7;7;10;9;7;7;8;7;7;5;4;4;3; ; ; ;2; ; ; ;2; ; ; ;1;3;1;0;6;40;1;2311;716,081558601434;3;360;280;0;0;2;1; ;2;8;8;230200002001;23020000200102703;230200002001027031;23020000200102703103;202212
1;230200;002001;027;04;1;01;1;38;1;1;10;1;2; ; ; ;5;9;5; ;1;30330101;6;2;150150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8423;2611;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;2;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;700;225;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;8;9;7;7;7;7;6;6;8;8;9;8; ; ; ;2; ; ; ;2; ; ; ;1;5;3;0;9;0;1;2311;716,081558601434;5;925;233,25;0;0;1;1; ;1;2;15;230200002001;23020000200102704;230200002001027041;23020000200102704101;202212
1;230200;002001;027;04;1;02;2;28;2;10;10;1;2; ; ; ;8;6;6; ; ; ;6;2;131750;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99; ; ; ;99; ; ; ;99; ; ; ;99;99;1;2311;716,081558601434;4; ;233,25;0;0;9; ; ; ; ; ;230200002001;23020000200102704;230200002001027041;23020000200102704102;202212
1;230200;002001;027;04;1;03;1;0;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2311;716,081558601434; ; ;233,25;0;0;0; ; ; ; ; ;230200002001;23020000200102704;230200002001027041;23020000200102704103;202212
1;230200;002001;027;04;1;04;2;8;7;10;10; ;1;1;1;4; ;5;2;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;3; ;233,25;0;0;0; ; ; ; ; ;230200002001;23020000200102704;230200002001027041;23020000200102704104;202212
1;230200;002001;027;05;1;01;1;77;1;10;10;2;2; ; ; ;1;4;4;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;250;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;99;7;99;5;4;5;5;4;5;5;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;3; ;250;0;0;9; ; ; ; ; ;230200002001;23020000200102705;230200002001027051;23020000200102705101;202212
1;230200;002001;027;06;1;01;1;54;1;1;10;1;2; ; ; ;11;6;6; ; ; ;6;2;130150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8411;8332;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;30;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;650;54;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;5;6;5;5;4;5;4;5;5;5;5;4; ; ; ;2; ; ; ;1;3;3;0;1;5;0;25;5;30;1;2311;716,081558601434;4;704;352;0;0;1;1; ;1;8;15;230200002001;23020000200102706;230200002001027061;23020000200102706101;202212
1;230200;002001;027;06;1;02;2;52;2;10;10;1;2; ; ; ;11;6;3; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;5;0;15;3;0;1;2311;716,081558601434;3; ;352;0;0;9; ; ; ; ; ;230200002001;23020000200102706;230200002001027061;23020000200102706102;202212
1;230200;002001;027;07;1;01;1;45;1;10;10;5;2; ; ; ;5;6;2; ; ; ;6;2;80450;2;1; ; ; ; ; ;32;3; ;1;1;8; ;4;4; ; ; ; ; ; ; ; ;4100;7112;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;10;2;1;5;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;270;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;1;0;8;0;1;2311;716,081558601434;3;270;124,333333333333;0;0;2;1; ;2;7;6;230200002001;23020000200102707;230200002001027071;23020000200102707101;202212
1;230200;002001;027;07;1;02;2;44;2;10;10;5;2; ; ; ;8;6;5; ; ; ;6;2;90850;2;1; ; ; ; ; ;15;6; ;4; ; ;7; ; ; ; ; ; ; ; ; ; ;4791;5243;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;8;1;1;2;2;1;15; ; ; ; ; ; ; ; ; ; ; ;5;200;1;15;120; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;2;0;8;0;1;2311;716,081558601434;4;95;124,333333333333;0;0;4;1; ;2;5;7;230200002001;23020000200102707;230200002001027071;23020000200102707102;202212
1;230200;002001;027;07;1;03;2;17;3;10;10;6;1;1;1;4; ;7;2; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;99;7;99;5;3;6;6;5;7;6;6;4;0;10;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2311;716,081558601434;4; ;124,333333333333;0;0;9; ; ; ; ; ;230200002001;23020000200102707;230200002001027071;23020000200102707103;202212
1;230200;002102;023;01;1;01;2;43;1;1;10;3;2; ; ; ;2;9;5; ;1;30110102;6;1; ;1;2;12;1;4;1;1;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8411;3359;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;13;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;870;100;2; ; ; ; ;2; ;2; ;1;120;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;5;4;4;4;2;6;5;5;6;5;5;4; ; ; ;2; ; ; ;2; ; ; ;1;5;0;15;9;0;1;2313;711,806467976293;5;970;1090;0;0;1;1; ;1;3;15;230200002102;23020000210202301;230200002102023011;23020000210202301101;202212
1;230200;002102;023;02;1;01;2;54;1;10;10;2;2; ; ; ;3;6;6; ; ; ;6;2;230150;1;1; ; ; ; ; ;24;9; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;4799;5243;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;8;1;1;3;2;1;24; ; ; ; ; ; ; ; ; ; ; ;5;300;1;10;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;1;240; ; ; ; ; ; ; ; ; ; ; ; ; ;1;9;5;10;7;9;1;8;7;5;8;5;8;0; ; ; ;2; ; ; ;1;5;2;0;1;4;3;0;4;0;1;2313;711,806467976293;4;210;105;0;0;4;1; ;2;5;7;230200002102;23020000210202302;230200002102023021;23020000210202302101;202212
1;230200;002102;023;02;1;02;2;15;3;10;10;6;2; ; ; ;7;5;2;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;99;99; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2313;711,806467976293;3; ;105;0;0;9; ; ; ; ; ;230200002102;23020000210202302;230200002102023021;23020000210202302102;202212
1;230200;002102;023;03;1;01;2;28;1;1;10;4;1;1;1;1; ;9;2; ;2; ;6;1; ;1;1; ; ; ; ; ;20;1; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;5510;4224;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;7;1;1;7;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;230;20;2; ; ; ; ;2; ;2; ;1;50;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;5;3;0;1;5;0;15;8;0;1;2313;711,806467976293;5;250;102,666666666667;0;0;4;1; ;1;4;9;230200002102;23020000210202303;230200002102023031;23020000210202303101;202212
1;230200;002102;023;03;1;02;1;12;3;1;10;6;1;1;1;4; ;5;7;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2313;711,806467976293;3; ;102,666666666667;0;0;0; ; ; ; ; ;230200002102;23020000210202303;230200002102023031;23020000210202303102;202212
1;230200;002102;023;03;1;03;2;17;7;10;10;6;1;1;1;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;5;7;6;6;4;6;5;5;5;4;4;5;0;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2313;711,806467976293;4; ;102,666666666667;0;0;9; ; ; ; ; ;230200002102;23020000210202303;230200002102023031;23020000210202303103;202212
1;230200;002102;023;04;1;01;2;74;1;1;10;3;2; ; ; ;1;9;5; ;1;30330101;6;2;80450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;650;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;5;8;5;6;3;2;4;3;3;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2313;711,806467976293;5; ;650;0;0;9; ; ; ; ; ;230200002102;23020000210202304;230200002102023041;23020000210202304101;202212
