area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;110150;029306;035;01;1;04;2;21;3;10;10;6;1;1;1;4; ;9;1; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;5; ;345,75;0;0;9; ; ; ; ; ;110150029306;11015002930603501;110150029306035011;11015002930603501104;202306
1;110150;029306;035;01;1;05;1;11;5;1;10; ;1;1;2;4; ;5;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;345,75;0;0;0; ; ; ; ; ;110150029306;11015002930603501;110150029306035011;11015002930603501105;202306
1;110150;029306;035;01;1;06;2;25;7;10;10;6;1;2;1;4; ;9;2; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;80;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;5; ;345,75;0;0;9; ; ; ; ; ;110150029306;11015002930603501;110150029306035011;11015002930603501106;202306
1;110150;029306;035;01;1;07;2;8;9;10;10; ;1;1;1;4; ;5;2;1; ; ;5;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;345,75;0;0;0; ; ; ; ; ;110150029306;11015002930603501;110150029306035011;11015002930603501107;202306
1;110150;029306;035;01;1;08;1;3;9;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422; ; ;345,75;0;0;0; ; ; ; ; ;110150029306;11015002930603501;110150029306035011;11015002930603501108;202306
1;110150;029306;035;02;1;01;1;62;1;4;10;1;2; ; ; ;11;6;6; ; ; ;6;2;111450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;1;300;1;500;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;4; ;201,75;0;0;9; ; ; ; ; ;110150029306;11015002930603502;110150029306035021;11015002930603502101;202306
1;110150;029306;035;02;1;02;2;58;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;2;110250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;201,75;0;0;9; ; ; ; ; ;110150029306;11015002930603502;110150029306035021;11015002930603502102;202306
1;110150;029306;035;02;1;03;2;24;7;10;10;6;1;5;3;4; ;9;3; ;2; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;5; ;201,75;0;0;9; ; ; ; ; ;110150029306;11015002930603502;110150029306035021;11015002930603502103;202306
1;110150;029306;035;02;1;04;1;6;9;10;10; ;1;1;2;4; ;5;1;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;201,75;0;0;0; ; ; ; ; ;110150029306;11015002930603502;110150029306035021;11015002930603502104;202306
1;110150;029306;035;03;1;01;1;60;1;4;10;1;2; ; ; ;11;6;6; ; ; ;6;2;111450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1300;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;4; ;435,666666666667;0;0;9; ; ; ; ; ;110150029306;11015002930603503;110150029306035031;11015002930603503101;202306
1;110150;029306;035;03;1;02;2;57;2;4;10;1;2; ; ; ;11;6;3; ; ; ;6;2;111450;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;435,666666666667;0;0;9; ; ; ; ; ;110150029306;11015002930603503;110150029306035031;11015002930603503102;202306
1;110150;029306;035;03;1;03;1;14;3;4;10;6;1;1;2;4; ;5;8;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;435,666666666667;0;0;0; ; ; ; ; ;110150029306;11015002930603503;110150029306035031;11015002930603503103;202306
1;110150;029306;035;04;1;01;1;46;1;10;10;6;2; ; ; ;5;6;3; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;2511;7222;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3;300;300;0;0;4;1; ;1;7;3;110150029306;11015002930603504;110150029306035041;11015002930603504101;202306
1;110150;029306;035;05;1;01;1;70;1;1;10;5;2; ; ; ;11;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;500;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;350;0;0;9; ; ; ; ; ;110150029306;11015002930603505;110150029306035051;11015002930603505101;202306
1;110150;029306;035;05;1;02;2;50;2;10;10;5;2; ; ; ;11;4;6;1; ; ;6;2;110550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;350;0;0;9; ; ; ; ; ;110150029306;11015002930603505;110150029306035051;11015002930603505102;202306
1;110150;029306;035;06;1;01;1;49;1;10;10;1;2; ; ; ;5;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3100;7522;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;580;2; ;300; ; ; ; ; ; ; ;1;100;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3;280;190;0;0;4;1; ;1;7;3;110150029306;11015002930603506;110150029306035061;11015002930603506101;202306
1;110150;029306;035;06;1;02;2;49;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;190;0;0;9; ; ; ; ; ;110150029306;11015002930603506;110150029306035061;11015002930603506102;202306
1;110150;029306;035;07;1;01;2;74;1;1;10;6;2; ; ; ;2;9;5; ;1;30110101;6;2;110750;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;320;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;5; ;360;0;0;9; ; ; ; ; ;110150029306;11015002930603507;110150029306035071;11015002930603507101;202306
1;110150;029306;035;07;1;02;2;98;6;10;10;4;2; ; ; ;1;4;4;1; ; ;6;2;110750;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1113;332,638268047422;3; ;360;0;0;9; ; ; ; ; ;110150029306;11015002930603507;110150029306035071;11015002930603507102;202306
2;110155;000101;049;01;1;01;1;52;1;3;10;1;2; ; ; ;1;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;20;3; ;3;1;20; ;1;4; ; ; ; ; ; ; ; ;119;6111;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;30;11;1;3;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;180;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3;180;73,3333333333333;1;0;2;1; ;2;6;1;110155000101;11015500010104901;110155000101049011;11015500010104901101;202306
2;110155;000101;049;01;1;02;2;53;2;3;10;1;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4; ;73,3333333333333;1;0;9; ; ; ; ; ;110155000101;11015500010104901;110155000101049011;11015500010104901102;202306
2;110155;000101;049;01;1;03;1;23;3;10;10;6;2; ; ; ;13;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;20;1; ;3;1;40; ;3;4; ; ; ; ; ; ; ; ;150;6330;6;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ;5;10;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;0;1;50;10; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;40;73,3333333333333;1;0;2;1; ;2;6;1;110155000101;11015500010104901;110155000101049011;11015500010104901103;202306
2;110155;000101;049;02;1;01;1;47;1;1;10;1;2; ; ; ;5;4;3;1; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3600;3132;1; ; ; ;1;2;2;2;1;1;1;2;2;2;1;1;7;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;578;56;1;10; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3;644;172,857142857143;0;0;1;1; ;1;3;5;110155000101;11015500010104902;110155000101049021;11015500010104902101;202306
2;110155;000101;049;02;1;02;2;50;2;3;10;1;2; ; ; ;1;6;6; ; ; ;6;2;110150;3;1; ; ; ; ; ;25;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;141;6121;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;10;10;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;3;500;1;50;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;450;172,857142857143;0;0;1;1; ;2;6;1;110155000101;11015500010104902;110155000101049021;11015500010104902102;202306
2;110155;000101;049;02;1;03;2;26;3;3;10;6;2; ; ; ;2;9;5; ;1;30410102;6;2;110150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;5; ;172,857142857143;0;0;9; ; ; ; ; ;110155000101;11015500010104902;110155000101049021;11015500010104902103;202306
2;110155;000101;049;02;1;04;1;25;3;3;10;6;2; ; ; ;17;9;5; ;2; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;5; ;172,857142857143;0;0;9; ; ; ; ; ;110155000101;11015500010104902;110155000101049021;11015500010104902104;202306
2;110155;000101;049;02;1;05;2;17;3;3;10;6;1;1;1;4; ;7;1; ; ; ;6;2;110150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4; ;172,857142857143;0;0;9; ; ; ; ; ;110155000101;11015500010104902;110155000101049021;11015500010104902105;202306
2;110155;000101;049;02;1;06;2;15;3;3;10;6;1;1;1;4; ;5;10;1; ; ;6;2;110150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3; ;172,857142857143;0;0;9; ; ; ; ; ;110155000101;11015500010104902;110155000101049021;11015500010104902106;202306
2;110155;000101;049;02;1;07;2;83;6;3;10;4;2; ; ; ;1;4;3;1; ; ;6;2;110150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;100;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3; ;172,857142857143;0;0;9; ; ; ; ; ;110155000101;11015500010104902;110155000101049021;11015500010104902107;202306
2;110155;000101;049;03;1;01;1;47;1;10;10;1;2; ; ; ;11;6;3; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;6; ; ; ;1;5;8;8130;6113;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1122;309,161206923109;3; ;113;0;0;7; ;1; ; ; ;110155000101;11015500010104903;110155000101049031;11015500010104903101;202306
2;110155;000101;049;03;1;02;2;45;2;10;10;1;2; ; ; ;8;6;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3; ;113;0;0;9; ; ; ; ; ;110155000101;11015500010104903;110155000101049031;11015500010104903102;202306
2;110155;000101;049;03;1;03;2;24;3;10;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;20;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;4791;5243;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;8;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;160;2; ;120; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;40;113;0;0;4;1; ;2;5;7;110155000101;11015500010104903;110155000101049031;11015500010104903103;202306
2;110155;000101;049;03;1;04;1;22;3;1;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;5510;9621;2; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;405;45;1;75; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;525;113;0;0;1;1; ;1;9;9;110155000101;11015500010104903;110155000101049031;11015500010104903104;202306
2;110155;000101;049;03;1;05;2;3;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109; ; ;113;0;0;0; ; ; ; ; ;110155000101;11015500010104903;110155000101049031;11015500010104903105;202306
2;110155;000101;049;04;1;01;1;60;1;1;10;1;2; ; ; ;5;4;6;1; ; ;1;1; ;2;1; ; ; ; ; ;45; ;1;4; ; ;3; ; ; ; ; ; ; ; ; ; ;8411;1113;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;0;1;2; ; ; ;2;40;5;0;150;6330;6;2;10;1;2;3;2;1; ; ; ; ;0;0;2; ;0;1;150;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3;150;107,5;0;0;4;1; ;1;1;15;110155000101;11015500010104904;110155000101049041;11015500010104904101;202306
2;110155;000101;049;04;1;02;2;60;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;2;110150;2;1; ; ; ; ; ;16;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;10;1;2;3;2;1;16; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3; ;107,5;0;0;5;1; ;2;9;1;110155000101;11015500010104904;110155000101049041;11015500010104904102;202306
2;110155;000101;049;04;1;03;2;22;3;3;10;1;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4; ;107,5;0;0;9; ; ; ; ; ;110155000101;11015500010104904;110155000101049041;11015500010104904103;202306
2;110155;000101;049;04;1;04;1;23;4;10;10;1;2; ; ; ;5;7;3; ; ; ;6;2;110157;2;1; ; ; ; ; ;36;3; ;2;1;10; ;7; ; ; ; ; ; ; ; ; ;4921;8331;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;3;1;1;4;3;1;42; ; ; ; ; ; ; ; ; ; ; ;5;300;2; ;20; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;280;107,5;0;0;2;1; ;4;8;8;110155000101;11015500010104904;110155000101049041;11015500010104904104;202306
2;110155;000101;049;05;1;01;1;32;1;10;10;1;2; ; ; ;5;6;4; ; ; ;6;1; ;2;1; ; ; ; ; ;30;1; ;1;1;10; ;1;1; ; ; ; ; ; ; ; ;111;6111;4; ; ; ;6;1;2;2;2;2;2;2;2;2;2;2;10;11;1;2;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;180;0;1;45; ; ; ;2; ;2; ;1;70;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4;225;90;0;0;2;1; ;2;6;1;110155000101;11015500010104905;110155000101049051;11015500010104905101;202306
2;110155;000101;049;05;1;02;2;27;2;10;10;1;2; ; ; ;8;6;6; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;4; ;90;0;0;9; ; ; ; ; ;110155000101;11015500010104905;110155000101049051;11015500010104905102;202306
2;110155;000101;049;05;1;03;1;12;3;10;10;6;1;1;1;4; ;5;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;10;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109;3; ;90;0;0;0; ; ; ; ; ;110155000101;11015500010104905;110155000101049051;11015500010104905103;202306
2;110155;000101;049;05;1;04;2;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;60150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1122;309,161206923109; ; ;90;0;0;0; ; ; ; ; ;110155000101;11015500010104905;110155000101049051;11015500010104905104;202306
