area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;70150;022101;005;02;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2811;57,6170578798442;070150022101;07015002210100502;070150022101005021;202012
1;70150;022101;005;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2811;57,6170578798442;070150022101;07015002210100504;070150022101005041;202012
1;70150;022101;005;05;1;1;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;1;1;2811;57,6170578798442;070150022101;07015002210100505;070150022101005051;202012
1;70150;022101;005;09;1;1;1;2;3;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;57,6170578798442;070150022101;07015002210100509;070150022101005091;202012
1;70150;022101;005;10;1;1;1;1;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;57,6170578798442;070150022101;07015002210100510;070150022101005101;202012
1;70150;022903;009;01;1;1;4;3;3;4;2;1;2;1;0;0;1;1;1; ; ;3;2;2;2;1;1;2;4;2813;51,6516520374401;070150022903;07015002290300901;070150022903009011;202012
1;70150;022903;009;02;1;1;3;3;3;4;2;1;1;1;0;0;2;1;1; ; ;1; ; ;2;1;1;2;4;2813;51,6516520374401;070150022903;07015002290300902;070150022903009021;202012
1;70150;022903;009;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;51,6516520374401;070150022903;07015002290300903;070150022903009031;202012
1;70150;022903;009;04;1;1;1;3;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2813;51,6516520374401;070150022903;07015002290300904;070150022903009041;202012
1;70150;022903;009;05;1;1;4;3;3;4;2;4;3;1;0;0;2;1;5;3;1;1; ; ;2;2;1;2;5;2813;51,6516520374401;070150022903;07015002290300905;070150022903009051;202012
1;70150;022903;009;06;1;1;1;2;1;2;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;51,6516520374401;070150022903;07015002290300906;070150022903009061;202012
1;70150;022903;009;07;1;1;2;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2813;51,6516520374401;070150022903;07015002290300907;070150022903009071;202012
1;70150;022904;009;02;1;1;1;1;2;2;1;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2813;196,136946171737;070150022904;07015002290400902;070150022904009021;202012
1;70150;022904;009;03;1;3;1;3;3;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2813;196,136946171737;070150022904;07015002290400903;070150022904009031;202012
1;70150;022904;009;04;1;3;1;3;2;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;1;2813;196,136946171737;070150022904;07015002290400904;070150022904009041;202012
1;70150;022904;009;05;1;3;2;6;2;2;1;1;1;2;1;0;1;1;1; ; ;3;2;2;2;1;1;2;4;2813;196,136946171737;070150022904;07015002290400905;070150022904009051;202012
1;70150;022904;009;06;1;3;1;3;3;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;196,136946171737;070150022904;07015002290400906;070150022904009061;202012
1;70150;022904;009;07;1;3;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2813;196,136946171737;070150022904;07015002290400907;070150022904009071;202012
1;70150;022904;009;09;1;3;1;3;1;4;2;1;1;2;1;0;1;1;2; ; ;7; ; ;4;1;1;2;4;2813;196,136946171737;070150022904;07015002290400909;070150022904009091;202012
1;70150;023203;005;01;1;1;1;3;2;3;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;142,913202690337;070150023203;07015002320300501;070150023203005011;202012
1;70150;023203;005;02;1;1;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;2;2;1;2;5;2812;142,913202690337;070150023203;07015002320300502;070150023203005021;202012
1;70150;023203;005;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2812;142,913202690337;070150023203;07015002320300504;070150023203005041;202012
1;70150;023203;005;05;1;1;1;3;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;2812;142,913202690337;070150023203;07015002320300505;070150023203005051;202012
1;70150;023203;005;06;1;1;1;1;3;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;142,913202690337;070150023203;07015002320300506;070150023203005061;202012
1;70150;023203;005;07;1;1;1;4;2;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;4;2812;142,913202690337;070150023203;07015002320300507;070150023203005071;202012
1;70150;023203;005;08;1;1;2;1;1;4;3;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2812;142,913202690337;070150023203;07015002320300508;070150023203005081;202012
1;70150;023701;009;01;1;3;1;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;5;2813;206,101780185537;070150023701;07015002370100901;070150023701009011;202012
1;70150;023701;009;02;1;3;1;3;1;4;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2813;206,101780185537;070150023701;07015002370100902;070150023701009021;202012
1;70150;023701;009;03;1;3;5;3;2;7;3;6;2;1;0;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2813;206,101780185537;070150023701;07015002370100903;070150023701009031;202012
1;70150;023701;009;04;1;3;1;3;1;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;4;2813;206,101780185537;070150023701;07015002370100904;070150023701009041;202012
1;70150;023701;009;05;1;3;2;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2813;206,101780185537;070150023701;07015002370100905;070150023701009051;202012
1;70150;023701;009;06;1;3;1;1;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;206,101780185537;070150023701;07015002370100906;070150023701009061;202012
1;70150;023701;009;07;1;3;1;3;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;206,101780185537;070150023701;07015002370100907;070150023701009071;202012
1;70150;023704;005;01;1;3;4;3;2;4;2;1;2;1;0;0;2;4;1; ; ;1; ; ;2;2;1;2;5;2813;50,4327737116967;070150023704;07015002370400501;070150023704005011;202012
1;70150;023704;005;02;1;3;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;50,4327737116967;070150023704;07015002370400502;070150023704005021;202012
1;70150;023704;005;03;1;3;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;50,4327737116967;070150023704;07015002370400503;070150023704005031;202012
1;70150;023704;005;04;1;3;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;50,4327737116967;070150023704;07015002370400504;070150023704005041;202012
1;70150;023704;005;05;1;3;1;3;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;50,4327737116967;070150023704;07015002370400505;070150023704005051;202012
1;70150;023704;005;06;1;3;2;3;2;5;3;1;3;3;2;0;2;1;1; ; ;1; ; ;1;2;1;2;4;2813;50,4327737116967;070150023704;07015002370400506;070150023704005061;202012
1;70150;023704;005;07;1;3;4;3;3;7;3;1;3;1;0;0;2;1;1; ; ;1; ; ;2;3;1;2;4;2813;50,4327737116967;070150023704;07015002370400507;070150023704005071;202012
1;70150;024201;005;01;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;59,7678446687048;070150024201;07015002420100501;070150024201005011;202012
1;70150;024201;005;02;1;1;1;2;1;2;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;59,7678446687048;070150024201;07015002420100502;070150024201005021;202012
1;70150;024201;005;03;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2811;59,7678446687048;070150024201;07015002420100503;070150024201005031;202012
1;70150;024201;005;05;1;1;1;1;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;59,7678446687048;070150024201;07015002420100505;070150024201005051;202012
1;70150;024201;005;06;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;59,7678446687048;070150024201;07015002420100506;070150024201005061;202012
1;70150;024201;005;07;1;1;1;2;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2811;59,7678446687048;070150024201;07015002420100507;070150024201005071;202012
1;70150;024201;005;09;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2811;59,7678446687048;070150024201;07015002420100509;070150024201005091;202012
1;70150;024203;005;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;32,9066817457088;070150024203;07015002420300501;070150024203005011;202012
1;70150;024203;005;02;1;1;1;1;1;4;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;1;2811;32,9066817457088;070150024203;07015002420300502;070150024203005021;202012
1;70150;024203;005;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;32,9066817457088;070150024203;07015002420300503;070150024203005031;202012
1;70150;024203;005;04;1;1;1;2;1;2;1;1;1;5;4;2;1;1;1; ; ;1; ; ;1;1;1;2;1;2811;32,9066817457088;070150024203;07015002420300504;070150024203005041;202012
1;70150;024203;005;05;1;1;1;6;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;32,9066817457088;070150024203;07015002420300505;070150024203005051;202012
1;70150;024203;005;06;1;1;1;3;2;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;32,9066817457088;070150024203;07015002420300506;070150024203005061;202012
1;70150;024203;005;07;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;32,9066817457088;070150024203;07015002420300507;070150024203005071;202012
1;70150;024801;005;01;1;1;2;1;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100501;070150024801005011;202012
1;70150;024801;005;02;1;1;2;1;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2813;54,0340678967469;070150024801;07015002480100502;070150024801005021;202012
1;70150;024801;005;03;1;3;1;3;2;4;1;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100503;070150024801005031;202012
1;70150;024801;005;04;1;1;1;3;1;4;1;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100504;070150024801005041;202012
1;70150;024801;005;05;1;1;1;3;2;4;3;1;3;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100505;070150024801005051;202012
1;70150;024801;005;06;1;1;1;3;1;2;1;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100506;070150024801005061;202012
1;70150;024801;005;07;1;1;1;3;2;2;1;1;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;54,0340678967469;070150024801;07015002480100507;070150024801005071;202012
1;70150;025202;009;01;1;1;2;3;2;2;1;1;1;3;2;0;2;1;1; ; ;1; ; ;1;2;1;2;3;2812;217,760283497914;070150025202;07015002520200901;070150025202009011;202012
1;70150;025202;009;02;1;1;1;3;1;2;1;1;1;5;4;1;2;1;1; ; ;1; ; ;1;1;1;2;4;2812;217,760283497914;070150025202;07015002520200902;070150025202009021;202012
1;70150;025202;009;03;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2812;217,760283497914;070150025202;07015002520200903;070150025202009031;202012
1;70150;025202;009;04;1;1;4;3;2;4;2;1;2;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;4;2812;217,760283497914;070150025202;07015002520200904;070150025202009041;202012
1;70150;025202;009;05;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;217,760283497914;070150025202;07015002520200905;070150025202009051;202012
1;70150;025202;009;06;1;1;1;3;2;4;2;2;2;3;2;1;1;1;1; ; ;1; ; ;2;1;1;2;5;2812;217,760283497914;070150025202;07015002520200906;070150025202009061;202012
1;70150;025202;009;07;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;217,760283497914;070150025202;07015002520200907;070150025202009071;202012
1;70150;026002;009;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;43,1499482683735;070150026002;07015002600200901;070150026002009011;202012
1;70150;026002;009;03;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;43,1499482683735;070150026002;07015002600200903;070150026002009031;202012
1;70150;026002;009;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;43,1499482683735;070150026002;07015002600200904;070150026002009041;202012
1;70150;026002;009;05;1;1;2;6;2;5;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;43,1499482683735;070150026002;07015002600200905;070150026002009051;202012
1;70150;026002;009;06;1;1;2;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;5;2811;43,1499482683735;070150026002;07015002600200906;070150026002009061;202012
1;70150;026002;009;09;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2811;43,1499482683735;070150026002;07015002600200909;070150026002009091;202012
1;70150;026002;009;10;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;43,1499482683735;070150026002;07015002600200910;070150026002009101;202012
1;70150;026602;009;01;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200901;070150026602009011;202012
1;70150;026602;009;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200903;070150026602009031;202012
1;70150;026602;009;04;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200904;070150026602009041;202012
1;70150;026602;009;05;1;1;1;3;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200905;070150026602009051;202012
1;70150;026602;009;06;1;1;1;2;1;2;2;1;2;2;1;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200906;070150026602009061;202012
1;70150;026602;009;07;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200907;070150026602009071;202012
1;70150;026602;009;08;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2811;37,7427135540248;070150026602;07015002660200908;070150026602009081;202012
1;70150;026804;009;01;1;1;1;2;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;63,5099893934626;070150026804;07015002680400901;070150026804009011;202012
1;70150;026804;009;03;1;2;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2812;63,5099893934626;070150026804;07015002680400903;070150026804009031;202012
1;70150;026804;009;06;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;63,5099893934626;070150026804;07015002680400906;070150026804009061;202012
1;70150;026804;009;07;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;63,5099893934626;070150026804;07015002680400907;070150026804009071;202012
1;70150;026804;009;08;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;63,5099893934626;070150026804;07015002680400908;070150026804009081;202012
1;70150;026804;009;09;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2812;63,5099893934626;070150026804;07015002680400909;070150026804009091;202012
1;70150;026804;009;10;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2812;63,5099893934626;070150026804;07015002680400910;070150026804009101;202012
1;70150;028303;009;01;1;1;1;1;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2813;81,8240473190943;070150028303;07015002830300901;070150028303009011;202012
1;70150;028303;009;02;1;3;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2813;81,8240473190943;070150028303;07015002830300902;070150028303009021;202012
1;70150;028303;009;03;1;3;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2813;81,8240473190943;070150028303;07015002830300903;070150028303009031;202012
1;70150;028303;009;03;2;3;1;3;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2813;81,8240473190943;070150028303;07015002830300903;070150028303009032;202012
